,provincia,comunidad autonoma,titulo,precio,habitaciones,metros,total inmuebles/comunidad
28283,Cordoba,Andalucia,"Piso en Carretera Trassierra - Colonia de la Paz, Córdoba",550,2,106,1168
28284,Cordoba,Andalucia,"Piso en Centro, Córdoba",600,1,45,1168
28285,Cordoba,Andalucia,"Casa o chalet independiente en camino Pozo del monte, 136, La Carlota",1400,1,200,1168
28286,Cordoba,Andalucia,"Piso en avenida Guerrita, 33, Zoco - Poniente, Córdoba",800,3,123,1168
28287,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",550,2,80,1168
28288,Cordoba,Andalucia,"Piso en Casco Histórico - Corredera - Ribera, Córdoba",500,1,50,1168
28289,Cordoba,Andalucia,"Piso en jULIO PELLICER, 7, Ciudad Jardín, Córdoba",626,2,70,1168
28290,Cordoba,Andalucia,"Piso en Facultad de de Derecho., s/n, Centro, Córdoba",700,4,90,1168
28291,Cordoba,Andalucia,"Piso en Judería - San Basilio, Córdoba",500,1,55,1168
28292,Cordoba,Andalucia,"Piso en calle Claudio Marcelo, s/n, Centro, Córdoba",725,1,80,1168
28293,Cordoba,Andalucia,"Piso en Cercadilla - Medina Azahara, Córdoba",900,3,115,1168
28294,Cordoba,Andalucia,"Piso en calle Héroes de Chernóbil, 2, San Cayetano, Córdoba",700,2,88,1168
28295,Cordoba,Andalucia,"Piso en La Viñuela, Córdoba",600,2,60,1168
28296,Cordoba,Andalucia,"Piso en Centro, Córdoba",1200,4,220,1168
28297,Cordoba,Andalucia,"Piso en avenida de América, 51, Carretera Trassierra - Colonia de la Paz, Córdoba",750,4,118,1168
28298,Cordoba,Andalucia,"Piso en Casco Histórico - Ollerías - Marrubial, Córdoba",500,1,40,1168
28299,Cordoba,Andalucia,"Cortijo en carretera CO-6102, s/n, Villanueva de Córdoba",900,3,70,1168
28300,Cordoba,Andalucia,"Piso en Cercadilla - Medina Azahara, Córdoba",700,4,130,1168
28301,Cordoba,Andalucia,"Piso en Casco Histórico - Ollerías - Marrubial, Córdoba",575,2,65,1168
28302,Cordoba,Andalucia,"Casa rural en calle Doctor Collantes, 39, Villanueva del Rey",500,5,220,1168
28303,Cordoba,Andalucia,"Casa de pueblo en calle Cerrillo, 36, Obejo",350,3,90,1168
28304,Cordoba,Andalucia,"Piso en Centro, Córdoba",545,2,60,1168
28305,Cordoba,Andalucia,"Piso en plaza DEL POTRO, Casco Histórico - Corredera - Ribera, Córdoba",640,2,75,1168
28306,Cordoba,Andalucia,"Piso en avenida de libia, La Viñuela, Córdoba",600,3,70,1168
28307,Cordoba,Andalucia,"Piso en DOÑA BERENGUELA, Carretera Trassierra - Colonia de la Paz, Córdoba",400,2,75,1168
28308,Cordoba,Andalucia,"Piso en calle de Villaseca, Judería - San Basilio, Córdoba",450,1,50,1168
28309,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",500,1,60,1168
28310,Cordoba,Andalucia,"Piso en Casco Histórico - Ollerías - Marrubial, Córdoba",550,2,60,1168
28311,Cordoba,Andalucia,"Piso en Casco Histórico - Ollerías - Marrubial, Córdoba",850,4,100,1168
28312,Cordoba,Andalucia,"Piso en Casco Histórico - Ollerías - Marrubial, Córdoba",550,2,60,1168
28313,Cordoba,Andalucia,"Piso en Centro, Córdoba",600,1,70,1168
28314,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",520,1,60,1168
28315,Cordoba,Andalucia,"Piso en Casco Histórico - Corredera - Ribera, Córdoba",450,1,67,1168
28316,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",595,3,92,1168
28317,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",750,4,110,1168
28318,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",675,3,54,1168
28319,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",950,3,150,1168
28320,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",550,2,60,1168
28321,Cordoba,Andalucia,Piso en Pozoblanco,375,3,95,1168
28322,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",950,3,150,1168
28323,Cordoba,Andalucia,Casa o chalet independiente en Palma del Río,2000,2,1.652,1168
28324,Cordoba,Andalucia,"Piso en Noreña - Turruñuelos, Córdoba",500,2,70,1168
28325,Cordoba,Andalucia,"Piso en Vistalegre - Parque Cruz - Universidades, Córdoba",800,4,125,1168
28326,Cordoba,Andalucia,"Piso en Vistalegre - Parque Cruz - Universidades, Córdoba",675,2,72,1168
28327,Cordoba,Andalucia,"Piso en Santa Rosa - San José, Córdoba",750,3,99,1168
28328,Cordoba,Andalucia,"Piso en Carretera Trassierra - Colonia de la Paz, Córdoba",600,2,82,1168
28329,Cordoba,Andalucia,"Piso en Las Tinajerías - Juderías, Lucena",450,3,107,1168
28330,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",1300,4,205,1168
28331,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",1000,3,150,1168
28332,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",700,2,118,1168
28333,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",650,3,120,1168
28334,Cordoba,Andalucia,"Chalet en Paraíso Arenal - La Colina, Córdoba",475,1,50,1168
28335,Cordoba,Andalucia,"Piso en Casco Histórico - Ollerías - Marrubial, Córdoba",600,2,70,1168
28336,Cordoba,Andalucia,"Piso en La Viñuela, Córdoba",475,2,69,1168
28337,Cordoba,Andalucia,"Piso en Levante, Córdoba",600,3,78,1168
28338,Cordoba,Andalucia,"Piso en Cercadilla - Medina Azahara, Córdoba",600,2,85,1168
28339,Cordoba,Andalucia,"Piso en Casco Histórico - Ollerías - Marrubial, Córdoba",1000,4,125,1168
28340,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",1000,4,95,1168
28341,Cordoba,Andalucia,"Piso en san fernando, Casco Histórico - Corredera - Ribera, Córdoba",550,1,59,1168
28342,Cordoba,Andalucia,"Piso en FERNANDO DE CORDOBA, El Vial - Ronda de Tejares, Córdoba",700,3,85,1168
28343,Cordoba,Andalucia,"Ático en plaza DE COLON, Casco Histórico - Ollerías - Marrubial, Córdoba",1200,4,210,1168
28344,Cordoba,Andalucia,"Piso en JUNTO CALLE MORERIA, Centro, Córdoba",750,3,110,1168
28345,Cordoba,Andalucia,"Piso en Santa Rosa - San José, Córdoba",489,3,85,1168
28346,Cordoba,Andalucia,"Piso en El Valle, Lucena",400,2,84,1168
28347,Cordoba,Andalucia,"Chalet en Poleares, Lucena",700,3,285,1168
28348,Cordoba,Andalucia,"Piso en Casco Histórico - Ollerías - Marrubial, Córdoba",800,2,80,1168
28349,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",695,3,109,1168
28350,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",900,5,180,1168
28351,Cordoba,Andalucia,"Piso en Centro, Córdoba",850,3,120,1168
28352,Cordoba,Andalucia,"Piso en avenida Madre Carmen Sallés, Pozoblanco",350,3,114,1168
28353,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",575,2,87,1168
28354,Cordoba,Andalucia,"Piso en Zoco - Poniente, Córdoba",800,3,90,1168
28355,Cordoba,Andalucia,"Piso en plaza del Doctor Emilio Luque, Centro, Córdoba",1200,4,218,1168
28356,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",950,2,110,1168
28357,Cordoba,Andalucia,"Piso en los omeyas, 1, Judería - San Basilio, Córdoba",720,1,100,1168
28358,Cordoba,Andalucia,"Piso en El Avellano, 10, Santa Rosa - San José, Córdoba",620,3,70,1168
28359,Cordoba,Andalucia,"Piso en calle los Omeyas, 1, Cercadilla - Medina Azahara, Córdoba",720,4,95,1168
28360,Cordoba,Andalucia,"Piso en cuesta de la Pólvora, 19, Fuensanta - Arcángel - Santuario, Córdoba",490,2,70,1168
28361,Cordoba,Andalucia,"Piso en avenida Cruz de Juárez, 8, San Cayetano, Córdoba",650,3,98,1168
28362,Cordoba,Andalucia,"Piso en calle Medina Azahara, 13, Casco Histórico - Corredera - Ribera, Córdoba",950,5,180,1168
28363,Cordoba,Andalucia,"Piso en calle Rivas y Palma, 8, Casco Histórico - Ollerías - Marrubial, Córdoba",550,3,55,1168
28364,Cordoba,Andalucia,"Piso en calle alcalde sanz noguer, 12, Ciudad Jardín, Córdoba",800,4,140,1168
28365,Cordoba,Andalucia,"Casa o chalet independiente en calle Mata, 27, Aguilar de la Frontera",400,4,160,1168
28366,Cordoba,Andalucia,"Estudio en calle Joaquín Sama Naharro, 6, Huerta de la Reina, Córdoba",500,,Bajo exterior con ascen,1168
28367,Cordoba,Andalucia,"Piso en calle Diario de Córdoba, 14, Centro, Córdoba",545,2,80,1168
28368,Cordoba,Andalucia,"Piso en calle Badanas, 12, Casco Histórico - Corredera - Ribera, Córdoba",550,3,100,1168
28369,Cordoba,Andalucia,"Piso en paseo de la Victoria, 1, Centro, Córdoba",690,2,77,1168
28370,Cordoba,Andalucia,"Piso en calle Rave, 27, Casco Histórico - Corredera - Ribera, Córdoba",620,3,80,1168
28371,Cordoba,Andalucia,"Piso en Calleja Azonaicas, 10, Centro, Córdoba",470,1,45,1168
28372,Cordoba,Andalucia,"Piso en calle Doce de Octubre, 12, El Vial - Ronda de Tejares, Córdoba",550,1,65,1168
28373,Cordoba,Andalucia,"Piso en avenida Al-Nasir, 11, Santa Rosa - San José, Córdoba",950,4,140,1168
28374,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",700,4,100,1168
28375,Cordoba,Andalucia,"Piso en calle caridad, 40, Hinojosa del Duque",300,4,120,1168
28376,Cordoba,Andalucia,"Dúplex en calle Carlos Arruza, 13, Casco Histórico - Ollerías - Marrubial, Córdoba",550,1,70,1168
28377,Cordoba,Andalucia,"Piso en avenida del Gran Capitán, 45, El Vial - Ronda de Tejares, Córdoba",850,2,115,1168
28378,Cordoba,Andalucia,"Piso en calle Antonio Maura, 9, Ciudad Jardín, Córdoba",490,1,45,1168
28379,Cordoba,Andalucia,"Piso en avenida Corredera, 16, Hinojosa del Duque",330,3,120,1168
28380,Cordoba,Andalucia,"Piso en Centro, Córdoba",735,2,85,1168
28381,Cordoba,Andalucia,"Casa o chalet independiente en calle Museo del Prado, 2, Fuente Palmera",390,4,240,1168
28382,Cordoba,Andalucia,"Piso en calle Juan del Rey Calero, 7, Pozoblanco",350,3,120,1168
28383,Cordoba,Andalucia,"Piso en calle vázquez aroca, 11, Ciudad Jardín, Córdoba",575,3,110,1168
28384,Cordoba,Andalucia,"Ático en calle Luis Braille, 13, Priego de Córdoba",300,2,60,1168
28385,Cordoba,Andalucia,"Piso en avenida Gran Vía Parque, 9, Ciudad Jardín, Córdoba",600,3,85,1168
28386,Cordoba,Andalucia,"Piso en calle Tejón y Marín, 13, Centro, Córdoba",600,3,100,1168
28387,Cordoba,Andalucia,"Piso en carretera Trassierra, 22, Carretera Trassierra - Colonia de la Paz, Córdoba",600,2,80,1168
28388,Cordoba,Andalucia,"Piso en calle Marqués de Guadalcázar, 16, Huerta de la Reina, Córdoba",700,4,138,1168
28389,Cordoba,Andalucia,"Piso en calle Infanta Doña María, 78, Ciudad Jardín, Córdoba",550,3,85,1168
28390,Cordoba,Andalucia,"Piso en calle Muñices, 35, Casco Histórico - Corredera - Ribera, Córdoba",545,1,60,1168
28391,Cordoba,Andalucia,"Piso en avenida ollerias, 46, Casco Histórico - Ollerías - Marrubial, Córdoba",690,4,150,1168
28392,Cordoba,Andalucia,"Casa o chalet independiente en calle El Mirador, 17, Posadas",450,4,210,1168
28393,Cordoba,Andalucia,"Piso en calle Villa de Rota, 11, Cercadilla - Medina Azahara, Córdoba",850,4,140,1168
28394,Cordoba,Andalucia,"Piso en Casco Histórico - Corredera - Ribera, Córdoba",525,3,80,1168
28395,Cordoba,Andalucia,"Piso en Huerta de la Reina, Córdoba",610,2,81,1168
28396,Cordoba,Andalucia,"Piso en avenida de las Ollerías, San Cayetano, Córdoba",475,1,61,1168
28397,Cordoba,Andalucia,"Piso en Vía, Vistalegre - Parque Cruz - Universidades, Córdoba",650,3,110,1168
28398,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",750,3,140,1168
28399,Cordoba,Andalucia,"Piso en calle Pintor Racionero Castro, Santa Rosa - San José, Córdoba",550,1,45,1168
28400,Cordoba,Andalucia,"Piso en calle fuenclara, Priego de Córdoba",280,1,40,1168
28401,Cordoba,Andalucia,"Piso en MALAGA, Priego de Córdoba",300,1,60,1168
28402,Cordoba,Andalucia,"Piso en Casco Histórico - Corredera - Ribera, Córdoba",550,2,80,1168
28403,Cordoba,Andalucia,"Piso en Centro, Córdoba",450,1,60,1168
28404,Cordoba,Andalucia,"Estudio en Santa Rosa - San José, Córdoba",475,,Bajo exterior sin ascen,1168
28405,Cordoba,Andalucia,"Piso en Cercadilla - Medina Azahara, Córdoba",900,4,110,1168
28406,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",550,1,55,1168
28407,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",590,2,80,1168
28408,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",850,4,100,1168
28409,Cordoba,Andalucia,"Piso en Centro, Córdoba",480,1,60,1168
28410,Cordoba,Andalucia,"Piso en Centro, Córdoba",700,2,85,1168
28411,Cordoba,Andalucia,"Piso en San Francisco, Lucena",400,3,85,1168
28412,Cordoba,Andalucia,"Piso en Centro, Lucena",800,3,115,1168
28413,Cordoba,Andalucia,"Piso en Centro, Lucena",750,3,105,1168
28414,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",1100,4,168,1168
28415,Cordoba,Andalucia,"Piso en Casco Histórico - Ollerías - Marrubial, Córdoba",570,2,95,1168
28416,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",650,2,90,1168
28417,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",1390,3,142,1168
28418,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",860,4,120,1168
28419,Cordoba,Andalucia,"Piso en Santa Rosa - San José, Córdoba",489,3,70,1168
28420,Cordoba,Andalucia,"Piso en Vistalegre - Parque Cruz - Universidades, Córdoba",700,3,90,1168
28421,Cordoba,Andalucia,Piso en Moriles,300,2,70,1168
28422,Cordoba,Andalucia,"Piso en Cercadilla - Medina Azahara, Córdoba",600,2,85,1168
28423,Cordoba,Andalucia,"Piso en Tablero, Córdoba",700,2,90,1168
28424,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",600,3,85,1168
28425,Cordoba,Andalucia,"Piso en Huerta de la Reina, Córdoba",500,2,68,1168
28426,Cordoba,Andalucia,"Piso en Santa Rosa - San José, Córdoba",489,3,70,1168
28427,Cordoba,Andalucia,"Ático en Casco Histórico - Ollerías - Marrubial, Córdoba",549,1,52,1168
28428,Cordoba,Andalucia,"Piso en avenida Guerrita, 4, Zoco - Poniente, Córdoba",840,4,90,1168
28429,Cordoba,Andalucia,"Casa o chalet independiente en calle parroco rogelio benitez, 22, Cerro Muriano",1200,5,250,1168
28430,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",550,3,68,1168
28431,Cordoba,Andalucia,"Piso en camino de los Sastres, Ciudad Jardín, Córdoba",720,3,95,1168
28432,Cordoba,Andalucia,"Piso en El Vial - Ronda de Tejares, Córdoba",600,2,70,1168
28433,Cordoba,Andalucia,"Piso en Centro, Córdoba",800,2,140,1168
28434,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",700,4,120,1168
28435,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",800,4,150,1168
28436,Cordoba,Andalucia,"Piso en calle Julio Pellicer, 33, Ciudad Jardín, Córdoba",550,3,80,1168
28437,Cordoba,Andalucia,"Piso en avenida santa ana, 11, Palma del Río",450,2,83,1168
28438,Cordoba,Andalucia,"Piso en calle Damasco, 13, Ciudad Jardín, Córdoba",460,3,70,1168
28439,Cordoba,Andalucia,"Piso en avenida Gran Vía Parque, 20, Zoco - Poniente, Córdoba",825,4,120,1168
28440,Cordoba,Andalucia,"Piso en calle Pintor Murillo, 1, Vistalegre - Parque Cruz - Universidades, Córdoba",500,3,70,1168
28441,Cordoba,Andalucia,"Piso en calle Fernández y Canivell, 5, Montilla",350,1,57,1168
28442,Cordoba,Andalucia,"Piso en calle Claudio Marcelo, 15, Centro, Córdoba",500,1,40,1168
28443,Cordoba,Andalucia,"Piso en calle Bailarina Anna Pavlova, 12, Tablero, Córdoba",850,3,110,1168
28444,Cordoba,Andalucia,"Piso en avenida san carlos de chile, 40, Baena",280,2,70,1168
28445,Cordoba,Andalucia,"Chalet adosado en calle Poeta Cristobal Vega, 4, Villafranca de Cordoba",500,4,140,1168
28446,Cordoba,Andalucia,"Piso en calle Dámaso Delgado, 23, Montilla",420,2,70,1168
28447,Cordoba,Andalucia,"Piso en calle Platero Pedro Sánchez de Luque, 7, Levante, Córdoba",650,3,75,1168
28448,Cordoba,Andalucia,"Piso en Pintor el Greco, 10, Zoco - Poniente, Córdoba",600,3,100,1168
28449,Cordoba,Andalucia,"Piso en plaza Gonzalo de Ayora, 7, El Vial - Ronda de Tejares, Córdoba",800,3,115,1168
28450,Cordoba,Andalucia,"Ático en calle Damasco, 2, Ciudad Jardín, Córdoba",680,3,125,1168
28451,Cordoba,Andalucia,"Piso en calle Alcalde de la Cruz Ceballos, 8, Ciudad Jardín, Córdoba",550,2,65,1168
28452,Cordoba,Andalucia,"Piso en calle Málaga, 14, Priego de Córdoba",350,3,120,1168
28453,Cordoba,Andalucia,"Piso en plaza de San Pedro, 10, Casco Histórico - Corredera - Ribera, Córdoba",500,1,60,1168
28454,Cordoba,Andalucia,"Piso en avenida Agrupación Córdoba, 9, Valdeolleros - Zumbacón - Camping, Córdoba",550,2,85,1168
28455,Cordoba,Andalucia,"Piso en carretera de Madrid, 23, Alcolea, Córdoba",460,3,74,1168
28456,Cordoba,Andalucia,"Dúplex en calle la Parra, 59, Montilla",400,1,85,1168
28457,Cordoba,Andalucia,"Piso en travesía Parque, 1, Belmez",160,4,110,1168
28458,Cordoba,Andalucia,"Piso en avenida de málaga, s/n, Montilla",350,1,40,1168
28459,Cordoba,Andalucia,"Piso en calle Israel, 5, Sector sur - Santa Cruz, Córdoba",450,1,72,1168
28460,Cordoba,Andalucia,"Piso en calle Capitulares, 10, Casco Histórico - Corredera - Ribera, Córdoba",550,1,55,1168
28461,Cordoba,Andalucia,"Piso en calle Caravaca de la Cruz, 17, Levante, Córdoba",450,3,60,1168
28462,Cordoba,Andalucia,"Piso en calle Cantarería, Las Tinajerías - Juderías, Lucena",400,3,100,1168
28463,Cordoba,Andalucia,"Piso en Ciudad Jardín, Córdoba",700,5,115,1168
28464,Cordoba,Andalucia,"Piso en isla fuerteventura, 60, Noreña - Turruñuelos, Córdoba",750,3,95,1168
28465,Cordoba,Andalucia,"Piso en calle Alta y Baja, Las Tinajerías - Juderías, Lucena",350,1,55,1168
28466,Cordoba,Andalucia,"Piso en calle Jaime, Centro, Lucena",500,3,100,1168
28467,Cordoba,Andalucia,"Piso en San Cayetano, Córdoba",530,1,50,1168
28468,Cordoba,Andalucia,"Ático en Casco Histórico - Corredera - Ribera, Córdoba",549,1,52,1168
28469,Cordoba,Andalucia,"Piso en Carretera Trassierra - Colonia de la Paz, Córdoba",600,3,70,1168
28470,Cordoba,Andalucia,"Piso en avenida Virgen de los Dolores, 16, Vistalegre - Parque Cruz - Universidades, Córdoba",650,3,70,1168
28471,Cordoba,Andalucia,"Ático en barrio naranjal, 2, Almodovar del Río",445,3,95,1168
28472,Cordoba,Andalucia,"Piso en calle Manuel Fuillerat Nieto Palmeño, 8, Palma del Río",400,2,70,1168
28473,Cordoba,Andalucia,"Casa o chalet independiente en calle Ribera Baja, 21, Puente Genil",650,3,170,1168
28474,Cordoba,Andalucia,"Piso en calle Alcalde Sanz Noguer, 40, Ciudad Jardín, Córdoba",550,1,60,1168
28475,Cordoba,Andalucia,"Piso en Cercadilla - Medina Azahara, Córdoba",600,2,87,1168
28476,Cordoba,Andalucia,"Piso en avenida Carlos III, 119, La Carlota",400,3,90,1168
28477,Cordoba,Andalucia,"Piso en calle Doctor Gregorio Marañón, 2, Judería - San Basilio, Córdoba",800,3,115,1168
28478,Cordoba,Andalucia,"Piso en calle Ángel Ganivet, 3, Cercadilla - Medina Azahara, Córdoba",750,4,160,1168
28479,Cordoba,Andalucia,"Piso en avenida Tenor Pedro Lavirgen, 4, Huerta de la Reina, Córdoba",500,2,60,1168
28480,Cordoba,Andalucia,"Piso en avenida de la Libertad, 14, El Vial - Ronda de Tejares, Córdoba",950,3,125,1168
28481,Cordoba,Andalucia,"Piso en plaza de Colón, 19, San Cayetano, Córdoba",530,1,56,1168
28482,Cordoba,Andalucia,"Ático en calle Jerónimo Sánchez de Rueda, 1, Priego de Córdoba",450,2,120,1168
28483,Cordoba,Andalucia,"Piso en calle Virgen de la Soledad, 8, Priego de Córdoba",350,3,80,1168
28484,Cordoba,Andalucia,"Piso en calle Arcos de la Frontera, 1, Fátima - Campiñuela, Córdoba",550,3,80,1168
28485,Cordoba,Andalucia,"Piso en Judería - San Basilio, Córdoba",560,1,45,1168
28486,Cordoba,Andalucia,"Piso en calle San Pablo, 7, Casco Histórico - Corredera - Ribera, Córdoba",800,3,108,1168
28487,Cordoba,Andalucia,"Piso en plaza de España, 7, Baena",380,1,63,1168
28488,Cordoba,Andalucia,"Piso en avenida de Medina Azahara, 31, Ciudad Jardín, Córdoba",730,2,72,1168
28489,Cordoba,Andalucia,"Piso en Doña Berenguela, 26, Carretera Trassierra - Colonia de la Paz, Córdoba",550,3,78,1168
28490,Cordoba,Andalucia,"Piso en calle José María Valdenebro, 3, Ciudad Jardín, Córdoba",780,3,90,1168
28491,Cordoba,Andalucia,"Piso en calle luis ponce de león, 11, Huerta de la Reina, Córdoba",585,3,66,1168
28492,Cordoba,Andalucia,"Piso en calle Don Lope de Sosa, 3, Ciudad Jardín, Córdoba",700,4,110,1168
28493,Cordoba,Andalucia,"Piso en avenida santa ana, 2, Palma del Río",460,3,120,1168
28494,Cordoba,Andalucia,"Piso en calle Cava, 10, Priego de Córdoba",300,2,62,1168
28495,Cordoba,Andalucia,"Piso en calle Ramón y Cajal, 9, Rute",300,2,60,1168
28496,Cordoba,Andalucia,"Piso en calle Juan Jiménez Cuenca, 5, Centro, Lucena",425,4,100,1168
28497,Cordoba,Andalucia,"Piso en calle Antonio Gaudí, 1, Cercadilla - Medina Azahara, Córdoba",960,3,120,1168
28498,Cordoba,Andalucia,"Piso en avenida de Medina Azahara, 43, Ciudad Jardín, Córdoba",1200,5,180,1168
28499,Cordoba,Andalucia,"Piso en avenida Dámaso Delgado, 23, Montilla",420,2,80,1168
28500,Cordoba,Andalucia,"Piso en calle Moral, 47, Villafranca de Cordoba",400,3,50,1168
28501,Cordoba,Andalucia,"Piso en calle Teniente Braulio Laportilla, 6, Centro, Córdoba",850,3,120,1168
28502,Cordoba,Andalucia,"Piso en calle dámaso delgado, 23, Montilla",500,3,140,1168
28503,Cordoba,Andalucia,"Piso en calle Barreros, 34, Cabra",400,1,60,1168
28504,Cordoba,Andalucia,"Piso en calle Federico García Lorca, 7, Peñarroya-Pueblonuevo",300,2,90,1168
